id,name,Twitterkonto,Riksdagens person-id,Riksdagen person GUID,Svenskt Biografiskt Lexikon-ID,tillhör politiskt parti,party,district,chamber,start,end,occupation,gender,specifier,riksdagen_id,born,party_abbrev,twittername
lotta_finstorp_19c6f9,Lotta Finstorp,LottaFinstorp,0750518623913,61e74c12-dab8-4117-8b4e-ffd41c21dbda,,Moderaterna,Moderata samlingspartiet,Södermanlands län,Enkammarriksdagen,2010,2014,,woman,,750518623913.0,1958.0,M,
louise_malmstrom_af477b,Louise Malmström,,0203334943718,44b88ffc-05f6-4a23-9207-a15419d765e6,,Socialdemokraterna,Socialdemokraterna,Östergötlands län,Enkammarriksdagen,2010,2014,,woman,,203334943718.0,1972.0,S,
magnus_ehrencrona_e26dbd,Magnus Ehrencrona,,0266627143525,28e057c0-8c15-4388-81de-80e5681b6b6f,,Miljöpartiet,Miljöpartiet de gröna,Skåne läns västra,Enkammarriksdagen,2010,2014,,man,,266627143525.0,1978.0,MP,
magnus_sjodahl_ea579e,Magnus Sjödahl,MagnusSjodahl,0534948028412,95b85019-4add-44a4-98c1-7a0b8a25812e,,Kristdemokraterna,Kristdemokraterna,Skåne läns södra,Enkammarriksdagen,2010,2014,,man,,534948028412.0,1958.0,KD,
margareta_b_kjellin_8fefe8,Margareta B. Kjellin,,0196024739401,2bb53eca-1bbb-4080-8917-4c8b002526a4,,Moderaterna,Moderata samlingspartiet,Gävleborgs län,Enkammarriksdagen,2010,2014,,woman,,196024739401.0,1948.0,M,
maria_lundqvist-bromster_828c82,Maria Lundqvist-Brömster,,0240128497814,ac969a36-735c-4514-a2d2-3423dc62d5fc,,Liberalerna,Folkpartiet Liberalerna,Västerbottens län,Enkammarriksdagen,2010,2014,,woman,,240128497814.0,1956.0,L,
maria_plass_aaeb6c,Maria Plass,,0791786201912,23dd8525-5126-46f6-b27e-e28d78b611c7,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,woman,,791786201912.0,1953.0,M,
maria_stenberg_ac6055,Maria Stenberg,,0747852417614,3e05b475-d7b8-4ad7-b284-38d8ef02f8b6,,Socialdemokraterna,Socialdemokraterna,Norrbottens län,Enkammarriksdagen,2010,2014,,woman,,747852417614.0,1966.0,S,
marie_granlund_5f2947,Marie Granlund,MarieGranlund,0136310791918,d7c3202c-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Malmö kommun,Enkammarriksdagen,2010,2014,,woman,,136310791918.0,1962.0,S,
marietta_de_pourbaix-lundin_b9e2a3,Marietta de Pourbaix-Lundin,,0125165702713,d7c323d1-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2010,2014,,woman,,125165702713.0,1951.0,M,
markus_wiechel_ae69d7,Markus Wiechel,MarkusWiechel,0204240926023,8a9f3c8c-8ce8-4a17-9e57-0109af47efcc,,Sverigedemokraterna,Sverigedemokraterna,Uppsala län,Enkammarriksdagen,2010,2014,,man,,204240926023.0,1988.0,SD,
marta_obminska_7dd534,Marta Obminska,martaobminska,0732677378827,c994a157-6301-46d2-a111-abe58ec220f4,,Moderaterna,Moderata samlingspartiet,Uppsala län,Enkammarriksdagen,2010,2014,,woman,,732677378827.0,1979.0,M,
matilda_ernkrans_60acbb,Matilda Ernkrans,ernkrans,0983984918111,8166bd73-bf10-4ef8-8e01-1975ca921c12,,Socialdemokraterna,Socialdemokraterna,Örebro län,Enkammarriksdagen,2010,2014,,woman,,983984918111.0,1973.0,S,
mats_odell_8b8cfa,Mats Odell,,0700424025906,d7c31ac9-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Stockholms län,Enkammarriksdagen,2010,2014,,man,,700424025906.0,1947.0,KD,
mats_pertoft_b36794,Mats Pertoft,MatsPertoft,0488357052317,5f8962f8-6d40-4b8a-8218-53da29cb82b3,,Miljöpartiet,Miljöpartiet de gröna,Stockholms län,Enkammarriksdagen,2010,2014,,man,,488357052317.0,1954.0,MP,
meeri_wasberg_ebd701,Meeri Wasberg,wasme,0741225202024,28edf947-f4cb-4d15-bb43-25ffbe03c58e,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2010,2014,,woman,,741225202024.0,1973.0,S,
metin_ataseven_1a8cce,Metin Ataseven,,0135054091316,b41796f5-6383-4d19-ac18-835d0f2748da,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2010,2014,,man,,135054091316.0,1972.0,M,
mia_sydow_molleby_68a11e,Mia Sydow Mölleby,,0415959965211,0c2f572c-a7ce-4f39-8ea9-9a758a01680c,,Vänsterpartiet,Vänsterpartiet,Örebro län,Enkammarriksdagen,2010,2014,,woman,,415959965211.0,1960.0,V,
mikael_cederbratt_0bd895,Mikael Cederbratt,,0105797223918,6b57068c-3968-4dd7-894d-f69b28461d8b,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns norra,Enkammarriksdagen,2010,2014,,man,,105797223918.0,1955.0,M,
mikael_damberg_916d04,Mikael Damberg,mikaeldamberg,014744660015,70b5dfce-7871-4e6e-b0bf-a0d482fa4c6b,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2010,2014,,man,,14744660015.0,1971.0,S,
mikael_oscarsson_388c48,Mikael Oscarsson,MikaelOscarsson,0973782197017,d7c3256b-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Uppsala län,Enkammarriksdagen,2010,2014,,man,,973782197017.0,1967.0,KD,
nina_larsson_dc4a65,Nina Larsson,,0125036219125,4720db09-e990-46d5-bc95-bb3087853435,,Liberalerna,Folkpartiet Liberalerna,Värmlands län,Enkammarriksdagen,2010,2014,,woman,,125036219125.0,1976.0,L,
nina_lundstrom_bfbd4f,Nina Lundström,Ninalundstrom,0541320528015,241a3fd7-124c-4e9e-ac01-9083f36b3295,,Liberalerna,Folkpartiet Liberalerna,Stockholms län,Enkammarriksdagen,2010,2014,,woman,,541320528015.0,1961.0,L,
olle_thorell_351f49,Olle Thorell,Olle_Thorell,0879782396219,6d1640b5-12e6-41a3-82a2-a3e91c172cda,,Socialdemokraterna,Socialdemokraterna,Västmanlands län,Enkammarriksdagen,2010,2014,,man,,879782396219.0,1967.0,S,
olof_lavesson_4b94d7,Olof Lavesson,oloflavesson,0448155122323,2a48a7e0-90d3-44fc-b4e8-d4f743d1f80e,,Moderaterna,Moderata samlingspartiet,Malmö kommun,Enkammarriksdagen,2010,2014,,man,,448155122323.0,1976.0,M,
oskar_oholm_1b5cdf,Oskar Öholm,oskaroholm,084677425329,605902a3-66ef-40bf-81a2-020a9c432f38,,Moderaterna,Moderata samlingspartiet,Örebro län,Enkammarriksdagen,2010,2014,,man,,84677425329.0,1980.0,M,
patrick_reslow_8e86e4,Patrick Reslow,patrickreslow,0545733815610,6aa5f2eb-568a-4853-a925-65fee736b037,,Sverigedemokraterna,Moderata samlingspartiet,Malmö kommun,Enkammarriksdagen,2010,2014,,man,,545733815610.0,1970.0,M,
patrik_bjorck_7044f9,Patrik Björck,patrikbjorck,0516528386117,8a5b8260-f6d5-4d17-af0b-a339cd40470e,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns östra,Enkammarriksdagen,2010,2014,,man,,516528386117.0,1957.0,S,
penilla_gunther_370076,Penilla Gunther,penilla,0925451929216,2835c86b-c123-4590-af49-10892b48692b,,Kristdemokraterna,Kristdemokraterna,Västra Götalands läns norra,Enkammarriksdagen,2010,2014,,woman,,925451929216.0,1964.0,KD,
per_bill_d166e7,Per Bill,perbill,0658668232410,d7c321e9-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Uppsala län,Enkammarriksdagen,2010,2014,,man,,658668232410.0,1958.0,M,
per_bolund_4dcd65,Per Bolund,bolund,0956444284814,56698f88-e33a-41fe-9c62-a9c53b3e793d,,Miljöpartiet,Miljöpartiet de gröna,Stockholms kommun,Enkammarriksdagen,2010,2014,,man,,956444284814.0,1971.0,MP,
per_lodenius_2b9bcf,Per Lodenius,PerLodenius,0363721826713,66c12cfb-4888-443a-9e31-f64671296908,,Centerpartiet,Centerpartiet,Stockholms län,Enkammarriksdagen,2010,2014,,man,,363721826713.0,1966.0,C,
per_ramhorn_ce43b3,Per Ramhorn,perramhorn,0925652297119,e9375099-ca5f-4aac-a0ab-de8e3ed1ee99,,Sverigedemokraterna,Sverigedemokraterna,Örebro län,Enkammarriksdagen,2010,2014,,man,,925652297119.0,1967.0,SD,
per_svedberg_082f44,Per Svedberg,,0447461551212,2877a094-05dd-4239-95c8-9f602a47ca41,,Socialdemokraterna,Socialdemokraterna,Gävleborgs län,Enkammarriksdagen,2010,2014,,man,,447461551212.0,1965.0,S,
per_westerberg_852777,Per Westerberg,,031005479013,d7c31a4b-83e4-11d4-ae60-0050040c9b55,,Moderaterna,Moderata samlingspartiet,Södermanlands län,Enkammarriksdagen,2010,2014,,man,,31005479013.0,1951.0,,
per_asling_d761ac,Per Åsling,perasling,0679228585116,74c39a37-e184-44f6-9a7e-36cdb06c9dcc,,Centerpartiet,Centerpartiet,Jämtlands län,Enkammarriksdagen,2010,2014,,man,,679228585116.0,1957.0,C,
per-ingvar_johnsson_a22d33,Per-Ingvar Johnsson,,0256743155204,fdd8ceb7-6018-42f7-b70a-fecdba14e5fc,,Centerpartiet,Centerpartiet,Skåne läns norra och östra,Enkammarriksdagen,2010,2014,,man,,256743155204.0,1944.0,C,
peter_hultqvist_4fda95,Peter Hultqvist,,0937688366013,8fdcd2db-91db-4cba-ae0c-258061f5ed59,,Socialdemokraterna,Socialdemokraterna,Dalarnas län,Enkammarriksdagen,2010,2014,,man,,937688366013.0,1958.0,S,
peter_jeppsson_497b39,Peter Jeppsson,PeterJeppsson,067992138910,a30248dd-ed41-436a-974c-f88f7474b855,,Socialdemokraterna,Socialdemokraterna,Blekinge län,Enkammarriksdagen,2010,2014,,man,,67992138910.0,1968.0,S,
peter_johnsson_048172,Peter Jonsson,,0205360448417,78ea8e04-009c-44df-8fa1-0fa783fd3783,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns norra,Enkammarriksdagen,2010,2014,,man,,205360448417.0,1962.0,S,
peter_jutterstrom_887782,Peter Jutterström,,0231938174010,bea7ccf0-c0cd-4617-92d4-945dfe1e2a91,,Moderaterna,Moderata samlingspartiet,Jönköpings län,Enkammarriksdagen,2010,2014,,man,,231938174010.0,1958.0,M,
peter_persson_cc6ba9,Peter Persson,,0903307301618,33e3e429-81c8-4c1e-b3d6-d516c48be95c,,Socialdemokraterna,Socialdemokraterna,Jönköpings län,Enkammarriksdagen,2010,2014,,man,,903307301618.0,1955.0,S,
peter_radberg_0f74c9,Peter Rådberg,,0781648625615,09893a5a-f438-4311-85fa-3c156d79ea17,,Miljöpartiet,Miljöpartiet de gröna,Västra Götalands läns norra,Enkammarriksdagen,2010,2014,,man,,781648625615.0,1956.0,MP,
phia_andersson_05c5ec,Phia Andersson,,0133767709317,66c0dc01-c64a-4d95-8d22-41dffc64795c,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns södra,Enkammarriksdagen,2010,2014,,woman,,133767709317.0,1955.0,S,
pia_hallstrom_45ab60,Pia Hallström,,0190560012714,5178de91-69f7-4d31-b350-58acabb103aa,,Moderaterna,Moderata samlingspartiet,Värmlands län,Enkammarriksdagen,2010,2014,,woman,,190560012714.0,1961.0,M,
pyry_niemi_f2ba76,Pyry Niemi,pyryniemi,0752691002718,f0303245-c279-46dc-bffb-549d300db73a,,Socialdemokraterna,Socialdemokraterna,Uppsala län,Enkammarriksdagen,2010,2014,,man,,752691002718.0,1965.0,S,
raimo_parssinen_4608d0,Raimo Pärssinen,,0113077554312,d7c31ef9-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Gävleborgs län,Enkammarriksdagen,2010,2014,,man,,113077554312.0,1956.0,S,
richard_jomshof_aea762,Richard Jomshof,RichardJomshof,0803753212716,ea8bae0d-0db4-4c68-b59f-3ba83d5f445d,,Sverigedemokraterna,Sverigedemokraterna,Gävleborgs län,Enkammarriksdagen,2010,2014,,man,,803753212716.0,1969.0,SD,
robert_halef_1b78aa,Robert Halef,roberthalef,0285631067215,4eda0e46-58a1-446f-b12b-1de6132f4f35,,Kristdemokraterna,Kristdemokraterna,Stockholms kommun,Enkammarriksdagen,2010,2014,,man,,285631067215.0,1964.0,KD,
roger_haddad_de36c7,Roger Haddad,RogerHaddadLib,0308306375022,521898f1-51de-46ff-8701-d28b8a0e651d,,Liberalerna,Folkpartiet Liberalerna,Västmanlands län,Enkammarriksdagen,2010,2014,,man,,308306375022.0,1978.0,L,
roger_tiefensee_2b850e,Roger Tiefensee,,0959102638818,c5958acf-1827-473a-bcf7-f98b04cb71c6,,Centerpartiet,Centerpartiet,Södermanlands län,Enkammarriksdagen,2010,2014,,man,,959102638818.0,1967.0,C,
roland_utbult_bfeef4,Roland Utbult,RolandUtbult,0237055280513,e3b6587d-15fd-4a54-a95b-c1eaa56d2f68,,Kristdemokraterna,Kristdemokraterna,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,man,,237055280513.0,1951.0,KD,
rossana_dinamarca_533ec8,Rossana Dinamarca,rossa_d,0321885416125,e0e11e75-5742-491e-b5c5-2f1a9511a1d9,,Vänsterpartiet,Vänsterpartiet,Västra Götalands läns norra,Enkammarriksdagen,2010,2014,,woman,,321885416125.0,1974.0,V,
roza_guclu_hedin_665a1b,Roza Güclü Hedin,rozaguclu,0194498232620,e53ce4a4-b399-4ed6-9815-cb96818871b3,,Socialdemokraterna,Socialdemokraterna,Dalarnas län,Enkammarriksdagen,2010,2014,,woman,,194498232620.0,1982.0,S,
rune_wikstrom_99854e,Rune Wikström,,0743231788202,a60893d5-7c11-42b1-9d4e-eef4e477ea26,,Moderaterna,Moderata samlingspartiet,Stockholms län,Enkammarriksdagen,2010,2014,,man,,743231788202.0,1941.0,M,
saila_quicklund_0e2c08,Saila Quicklund,SQuicklund,0519740099915,243f0434-ae15-41b4-92b6-146a0fb0700a,,Moderaterna,Moderata samlingspartiet,Jämtlands län,Enkammarriksdagen,2010,2014,,woman,,519740099915.0,1961.0,M,
shadiye_heydari_c4523a,Shadiye Heydari,ShadiyeHeydari,0231432628318,23e00d08-3578-4414-9dd3-f773f4831ca5,,Socialdemokraterna,Socialdemokraterna,Göteborgs kommun,Enkammarriksdagen,2010,2014,,woman,,231432628318.0,1967.0,S,
siv_holma_e183cc,Siv Holma,,0395416536118,d7c323ab-83e4-11d4-ae60-0050040c9b55,,Vänsterpartiet,Vänsterpartiet,Norrbottens län,Enkammarriksdagen,2010,2014,,woman,,395416536118.0,1952.0,V,
sofia_arkelsten_16070a,Sofia Arkelsten,Arkelsten,0802826314426,13a899b9-6d08-4245-bc4b-8efc6e2d4419,,Moderaterna,Moderata samlingspartiet,Stockholms kommun,Enkammarriksdagen,2010,2014,,woman,,802826314426.0,1976.0,M,
solveig_zander_210e69,Solveig Zander,solveigzander,0196077326617,c59974f3-9489-4b50-8a17-78378bfd7afe,,Centerpartiet,Centerpartiet,Uppsala län,Enkammarriksdagen,2010,2014,,woman,,196077326617.0,1955.0,C,
staffan_anger_429afa,Staffan Anger,,0916272051100,21000f89-ea0d-45eb-b44d-61638fd78f2f,,Moderaterna,Moderata samlingspartiet,Västmanlands län,Enkammarriksdagen,2010,2014,,man,,916272051100.0,1943.0,M,
staffan_danielsson_40fac6,Staffan Danielsson,staffand,0352254228107,75c22618-4eb3-4e87-8eb5-3b25efb30abb,,Centerpartiet,Centerpartiet,Östergötlands län,Enkammarriksdagen,2010,2014,,man,,352254228107.0,1947.0,C,
stefan_attefall_829ea5,Stefan Attefall,SAttefall,0745549193810,d7c31cf1-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Jönköpings län,Enkammarriksdagen,2010,2014,,man,,745549193810.0,1960.0,,
stefan_caplan_ea2db0,Stefan Caplan,,0409551181119,0ba172f7-afca-43de-8f4b-96fe6c81775a,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,man,,409551181119.0,1965.0,M,
stellan_bojerud_59c401,Stellan Bojerud,,0575313291605,66c50e37-05a5-4d22-8b9f-4807ab7e19b6,,Sverigedemokraterna,Sverigedemokraterna,Dalarnas län,Enkammarriksdagen,2010,2014,,man,,575313291605.0,1944.0,SD,
sten_bergheden_9b7ab0,Sten Bergheden,StenBergheden,0828721176319,641344b2-dc65-4282-b308-8fca005983a1,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns östra,Enkammarriksdagen,2010,2014,,man,,828721176319.0,1965.0,M,
stina_bergstrom_82e851,Stina Bergström,bergstrmstina,0401968752713,3a1527f1-057a-45f2-9331-dee050ddcf55,,Miljöpartiet,Miljöpartiet de gröna,Värmlands län,Enkammarriksdagen,2010,2014,,woman,,401968752713.0,1958.0,MP,
susanna_haby_db2a75,Susanna Haby,,08188046917,1bb9fbee-1b14-4da7-9460-b4b1f385eed0,,Moderaterna,Moderata samlingspartiet,Göteborgs kommun,Enkammarriksdagen,2010,2014,,woman,,8188046917.0,1957.0,M,
susanne_eberstein_4cd845,Susanne Eberstein,,0235974887200,d7c3212e-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västernorrlands län,Enkammarriksdagen,2010,2014,,woman,,235974887200.0,1948.0,S,
suzanne_svensson_502ccf,Suzanne Svensson,SvenssonSuzanne,0916608741910,11cd95fa-2fae-45e4-a920-f7d5cf13e0d3,,Socialdemokraterna,Socialdemokraterna,Blekinge län,Enkammarriksdagen,2010,2014,,woman,,916608741910.0,1958.0,S,
sven-erik_bucht_c38412,Sven-Erik Bucht,,0781357446917,9bf6b7c1-50b0-4eb2-945c-5b289d474306,,Socialdemokraterna,Socialdemokraterna,Norrbottens län,Enkammarriksdagen,2010,2014,,man,,781357446917.0,1954.0,S,
sven-olof_sallstrom_2f04ec,Sven-Olof Sällström,SvenSallstrom,0772402807013,06776272-4f62-44c7-9011-f66349279c88,,Sverigedemokraterna,Sverigedemokraterna,Göteborgs kommun,Enkammarriksdagen,2010,2014,,man,,772402807013.0,1968.0,SD,
teres_lindberg_3a2d29,Teres Lindberg,TeresLindberg,0559925283228,2d7334ea-9a6f-4381-b6ec-3c46d744cb9a,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2010,2014,,woman,,559925283228.0,1974.0,S,
thomas_finnborg_770702,Thomas Finnborg,ThomasFinnborg,0861447317415,6f7adcfd-f25d-4114-a0c7-8d61931fd61d,,Moderaterna,Moderata samlingspartiet,Skåne läns västra,Enkammarriksdagen,2010,2014,,man,,861447317415.0,1954.0,M,
thoralf_alfsson_4f6382,Thoralf Alfsson,,0132698667318,43daf7a0-fee5-47b7-b572-6710cee3a0d0,,Sverigedemokraterna,Sverigedemokraterna,Östergötlands län,Enkammarriksdagen,2010,2014,,man,,132698667318.0,1957.0,SD,
tina_acketoft_74474c,Tina Acketoft,TinaAcketoft,0582811195313,45445eb9-01dc-4786-990e-c1864d4f7c50,,Liberalerna,Folkpartiet Liberalerna,Skåne läns västra,Enkammarriksdagen,2010,2014,,woman,,582811195313.0,1966.0,L,
tina_ehn_aa733d,Tina Ehn,tinaehn,0154189076919,14ed7b7f-bad5-45ee-9e7b-7482cb212dfa,,Miljöpartiet,Miljöpartiet de gröna,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,woman,,154189076919.0,1960.0,MP,
tobias_billstrom_601341,Tobias Billström,TobiasBillstrom,0956595590924,0918737e-5224-47aa-a86b-d64f6d820618,,Moderaterna,Moderata samlingspartiet,Malmö kommun,Enkammarriksdagen,2010,2014,,man,,956595590924.0,1973.0,,
tomas_eneroth_f17fe4,Tomas Eneroth,TomasEneroth,0284192765516,d7c31fc6-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Kronobergs län,Enkammarriksdagen,2010,2014,,man,,284192765516.0,1966.0,S,
tomas_tobe_07ea93,Tomas Tobé,tomastobe,069436402021,e6943f96-a4d8-45f3-81f2-8ecea4f25e6b,,Moderaterna,Moderata samlingspartiet,Gävleborgs län,Enkammarriksdagen,2010,2014,,man,,69436402021.0,1978.0,M,
tommy_waidelich_3ddf03,Tommy Waidelich,,0135730306412,d7c31e23-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2010,2014,,man,,135730306412.0,1963.0,S,
tony_wiklander_006280,Tony Wiklander,,0693341580004,5dc0c65f-2fe2-434b-8b85-92b39d03e034,,Socialdemokraterna,Sverigedemokraterna,Skåne läns västra,Enkammarriksdagen,2010,2014,,man,,693341580004.0,1939.0,SD,
torbjorn_bjorlund_e4a89e,Torbjörn Björlund,,037508021018,0f68daf4-452b-4859-8d24-73105e9500a2,,Vänsterpartiet,Vänsterpartiet,Östergötlands län,Enkammarriksdagen,2010,2014,,man,,37508021018.0,1957.0,V,
tuve_skanberg_abfeb0,Tuve Skånberg,tuveskanberg,0161597857912,d7c31c8c-83e4-11d4-ae60-0050040c9b55,,Kristdemokraterna,Kristdemokraterna,Skåne läns norra och östra,Enkammarriksdagen,2010,2014,,man,,161597857912.0,1956.0,KD,
ulf_holm_3b808a,Ulf Holm,,0584183916016,009006dc-58d4-44c6-9a84-d7b2b486b749,,Miljöpartiet,Miljöpartiet de gröna,Skåne läns södra,Enkammarriksdagen,2010,2014,,man,,584183916016.0,1969.0,MP,
ulrik_nilsson_41b251,Ulrik Nilsson,,0410640630411,3aebee98-eff2-4092-9618-b017c1821b84,,Moderaterna,Moderata samlingspartiet,Västra Götalands läns södra,Enkammarriksdagen,2010,2014,,man,,410640630411.0,1963.0,M,
urban_ahlin_9ad123,Urban Ahlin,UrbanAhlin,0891971250317,d7c320af-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Västra Götalands läns östra,Enkammarriksdagen,2010,2014,,man,,891971250317.0,1964.0,S,
valter_mutt_7861ee,Valter Mutt,ValterMutt,0280087199210,5c0178cc-afad-4db5-870c-60cec1471e31,,Miljöpartiet,Miljöpartiet de gröna,Göteborgs kommun,Enkammarriksdagen,2010,2014,,man,,280087199210.0,1955.0,MP,
walburga_habsburg_douglas_a08352,Walburga Habsburg Douglas,habsburgdouglas,0181728423812,5b225ad5-56be-4497-8f30-fad280dbb87f,,Moderaterna,Moderata samlingspartiet,Södermanlands län,Enkammarriksdagen,2010,2014,,woman,,181728423812.0,1958.0,M,
wiwi-anne_johansson_04830b,Wiwi-Anne Johansson,wiwiannejoh,0995355603410,9fa04b4d-174b-4c86-82fa-1336c4a6a52d,,Vänsterpartiet,Vänsterpartiet,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,woman,,995355603410.0,1950.0,V,
yilmaz_kerimo_f87045,Yilmaz Kerimo,,0515990253512,d7c3296a-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms län,Enkammarriksdagen,2010,2014,,man,,515990253512.0,1963.0,S,
ylva_johansson_6bf3cf,Ylva Johansson,YlvaJohansson,011731125914,bcc80010-fadb-4500-a949-c71521a8d36e,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2010,2014,,woman,,11731125914.0,1964.0,S,
asa_coenraads_e4dd7d,Åsa Coenraads,AsaCoenraads,0564126739422,d07b112d-3095-4283-bf67-806499587845,,Moderaterna,Moderata samlingspartiet,Västmanlands län,Enkammarriksdagen,2010,2014,,woman,,564126739422.0,1978.0,M,
asa_lindestam_553116,Åsa Lindestam,,0252067342313,25617b2f-2cc7-477a-a872-d1c14e9ef187,,Socialdemokraterna,Socialdemokraterna,Gävleborgs län,Enkammarriksdagen,2010,2014,,woman,,252067342313.0,1956.0,S,
asa_romson_0ca12e,Åsa Romson,asaromson,0951854268017,898afd1c-84a1-46f5-ab95-a84648831d0c,,Miljöpartiet,Miljöpartiet de gröna,Stockholms kommun,Enkammarriksdagen,2010,2014,,woman,,951854268017.0,1972.0,MP,
asa_torstensson_ac6c00,Åsa Torstensson,,0183788551910,d7c32743-83e4-11d4-ae60-0050040c9b55,,Centerpartiet,Centerpartiet,Västra Götalands läns västra,Enkammarriksdagen,2010,2014,,woman,,183788551910.0,1958.0,C,
adam_marttinen_2ef61a,Adam Marttinen,AdamMarttinen,0831039938224,db2ca6ff-5620-4ece-8d31-97777f2efb48,,Sverigedemokraterna,Sverigedemokraterna,Stockholms kommun,Enkammarriksdagen,2014,2018,,man,,831039938224.0,1983.0,SD,
adnan_dibrani_55e9a0,Adnan Dibrani,adnandibrani,0442629549320,2eb5b5ce-2e8c-4063-a2c2-d03b50ff4c5d,,Socialdemokraterna,Socialdemokraterna,Hallands län,Enkammarriksdagen,2014,2018,,man,,442629549320.0,1985.0,S,
agneta_borjesson_a30e00,Agneta Börjesson,AgnetaB,0139948283718,87a876e4-3f08-4872-837d-602e56d109a1,,Miljöpartiet,Miljöpartiet,Hallands län,Enkammarriksdagen,2014,2018,,woman,,139948283718.0,1957.0,MP,
agneta_gille_cc84a7,Agneta Gille,AgnetaGille,0376867803913,02f689bb-85ab-442b-befc-059b93e6f941,,Socialdemokraterna,Socialdemokraterna,Uppsala län,Enkammarriksdagen,2014,2018,,woman,,376867803913.0,1956.0,S,
ali_esbati_e2e2ab,Ali Esbati,aliesbati,014386615025,979e9852-69ed-4077-8140-52ab99414a6c,,Vänsterpartiet,Vänsterpartiet,Stockholms län,Enkammarriksdagen,2014,2018,,man,,14386615025.0,1976.0,V,
allan_widman_888837,Allan Widman,,0446541913415,b58dac92-0bb0-4fe3-a052-9049b9a99959,,Liberalerna,Liberalerna,Malmö kommun,Enkammarriksdagen,2014,2018,,man,,446541913415.0,1964.0,L,
amineh_kakabaveh_dd5d27,Amineh Kakabaveh,,0545353563812,8399ff3f-1fbe-4984-b59c-4ada1ec670ec,,,Vänsterpartiet,Stockholms kommun,Enkammarriksdagen,2014,2018,,woman,,545353563812.0,1970.0,V,
amir_adan_ab4ea5,Amir Adan,,072019517020,d76a2369-0163-406e-8bcb-c777473158d5,,Moderaterna,Moderaterna,Stockholms kommun,Enkammarriksdagen,2014,2018,,man,,72019517020.0,1985.0,M,
anders_schroder_a10583,Anders Schröder,andersschroder,07351347121,70e99ce1-3c30-4e4d-9c42-f9e73c58e6fb,,Miljöpartiet,Miljöpartiet,Gävleborgs län,Enkammarriksdagen,2014,2018,,man,,7351347121.0,1990.0,MP,
anders_w_jonsson_427b7c,Anders W. Jonsson,anderswjonsson,0229760896014,6ad91da1-1287-4e8f-9778-3315390fdfca,,Centerpartiet,Centerpartiet,Gävleborgs län,Enkammarriksdagen,2014,2018,,man,,229760896014.0,1961.0,C,
anders_ygeman_96b680,Anders Ygeman,Ygeman,0744993950910,d7c3235d-83e4-11d4-ae60-0050040c9b55,,Socialdemokraterna,Socialdemokraterna,Stockholms kommun,Enkammarriksdagen,2014,2018,,man,,744993950910.0,1970.0,S,
andreas_norlen_5fb750,Andreas Norlén,andreasostgote,0585684563812,46bb7675-2a79-4efa-8a0d-c513ad32a47d,,Moderaterna,Moderaterna,Östergötlands län,Enkammarriksdagen,2014,2018,,man,,585684563812.0,1973.0,M,
anette_akesson_e0016e,Anette Åkesson,,0198031297912,cee29007-d024-4ba9-8d69-bbdc5cec2bc0,,Moderaterna,Moderaterna,Skåne läns norra och östra,Enkammarriksdagen,2014,2018,,woman,,198031297912.0,1966.0,M,
